,ID,Car_Owned,Bike_Owned,Active_Loan,House_Own,Child_Count,Own_House_Age,Mobile_Tag,Homephone_Tag,Workphone_Working,Client_Family_Members,Cleint_City_Rating,Application_Process_Day,Application_Process_Hour,Score_Source_1,Score_Source_2,Social_Circle_Default,Phone_Change,Credit_Bureau,Default,Alone,Group,Kids,Others,Partner,Relative,Commercial,Govt Job,Service,Graduation,Graduation dropout,Junior secondary,Post Grad,Secondary,D,M,S,W,Female,Male,CL,RL,Family,Home,Municipal,Office,Rental,Shared,Accountants,Cleaning,Cooking,Core,Drivers,HR,High skill tech,IT,Laborers,Low-skill Laborers,Managers,Medicine,Private service,Realty agents,Sales,Secretaries,Security,Waiters/barmen,No,Yes
20549,12187071,1.0,0.0,0.0,1.0,1.0,6.0,1,0,0,3.0,2.0,0.0,15.0,0.252997777,0.64129916,0.066,1201.0,1.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20575,12190587,1.0,0.0,0.0,1.0,0.0,9.0,1,1,0,2.0,2.0,4.0,13.0,0.558921566,0.6459387679999999,0.0619,2.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20614,12166652,1.0,1.0,1.0,0.0,0.0,3.0,1,0,0,2.0,2.0,1.0,12.0,0.32237684699999997,0.13641931300000001,0.1464,30.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20683,12156245,1.0,1.0,1.0,1.0,0.0,7.0,1,0,0,1.0,2.0,3.0,8.0,0.433417028,0.646393741,0.0619,2915.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20686,12200400,1.0,0.0,0.0,1.0,0.0,8.0,1,0,0,1.0,2.0,5.0,11.0,0.37550185799999997,0.47720979799999996,0.233,525.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20698,12128519,1.0,0.0,1.0,1.0,0.0,16.0,1,0,0,1.0,1.0,0.0,12.0,0.830003449,0.756253032,0.1515,1871.0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20713,12167929,1.0,0.0,0.0,1.0,1.0,14.0,1,0,0,3.0,2.0,6.0,6.0,0.556278745,0.24719237600000002,0.2082,1798.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20756,12137924,1.0,1.0,0.0,1.0,1.0,6.0,1,0,0,3.0,2.0,2.0,15.0,0.283476868,0.5881911910000001,0.0619,596.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20791,12172186,1.0,0.0,1.0,1.0,2.0,10.0,1,0,1,4.0,2.0,5.0,12.0,0.47111434700000004,0.42922482700000003,0.0928,794.0,3.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20854,12210434,1.0,0.0,1.0,0.0,1.0,3.0,1,0,0,2.0,2.0,3.0,18.0,0.601540576,0.6936135790000001,0.0711,3063.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20922,12134050,1.0,0.0,1.0,1.0,0.0,4.0,1,1,1,2.0,2.0,1.0,15.0,0.624381125,0.52246662,0.267,698.0,1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20932,12173537,1.0,0.0,0.0,0.0,1.0,6.0,1,0,0,3.0,2.0,6.0,13.0,0.621154026,0.6636414970000001,0.1031,1747.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20945,12181760,1.0,0.0,0.0,1.0,0.0,65.0,1,0,0,2.0,2.0,5.0,4.0,0.284530187,0.7058294190000001,0.1021,1716.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21085,12196981,1.0,0.0,1.0,1.0,0.0,2.0,1,0,0,2.0,2.0,1.0,17.0,0.50838631,0.572390669,0.3969,923.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21106,12186411,1.0,0.0,1.0,1.0,0.0,9.0,1,0,0,2.0,2.0,2.0,12.0,0.716848988,0.38349034299999996,0.0495,0.0,4.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21109,12145742,1.0,0.0,0.0,1.0,3.0,35.0,1,0,0,5.0,2.0,6.0,14.0,0.483730604,0.376299083,0.1856,1162.0,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21165,12155079,1.0,1.0,0.0,0.0,2.0,19.0,1,0,0,3.0,2.0,1.0,9.0,0.7897235159999999,0.406800406,0.1113,672.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21224,12202907,1.0,0.0,0.0,0.0,0.0,11.0,1,0,0,1.0,2.0,3.0,10.0,0.317570354,0.695798017,0.0278,2067.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21306,12139172,1.0,1.0,0.0,1.0,0.0,4.0,1,0,0,2.0,2.0,2.0,16.0,0.6870351720000001,0.665440316,0.066,500.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21318,12198045,1.0,0.0,0.0,0.0,0.0,8.0,1,0,0,2.0,2.0,5.0,13.0,0.388365174,0.49012995200000004,0.1,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21377,12171048,1.0,0.0,1.0,1.0,1.0,16.0,1,0,0,2.0,2.0,3.0,13.0,0.429858425,0.41898664700000005,0.0536,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21383,12219328,1.0,1.0,1.0,0.0,0.0,5.0,1,0,0,2.0,2.0,5.0,11.0,0.734919711,0.706469217,0.0691,611.0,3.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21386,12119862,1.0,0.0,0.0,1.0,2.0,12.0,1,0,0,4.0,2.0,6.0,11.0,0.40228466700000004,0.61889379,0.1753,2758.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21547,12126274,1.0,1.0,1.0,1.0,0.0,64.0,1,0,0,1.0,1.0,4.0,17.0,0.38997476799999997,0.7625178970000001,0.3041,1730.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21552,12203566,1.0,1.0,1.0,1.0,0.0,12.0,1,0,0,2.0,2.0,5.0,12.0,0.493824315,0.509578713,0.1113,2524.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21571,12195046,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1,1.0,2.0,2.0,18.0,0.375953851,0.779582005,0.4845,604.0,3.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21645,12147708,1.0,0.0,0.0,0.0,0.0,11.0,1,1,1,1.0,2.0,1.0,14.0,0.7112431379999999,0.602021522,0.0928,1856.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21804,12220260,1.0,0.0,1.0,0.0,1.0,16.0,1,0,0,3.0,2.0,4.0,5.0,0.297185563,0.594864391,0.10099999999999999,1264.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21830,12102519,1.0,0.0,0.0,1.0,1.0,15.0,1,0,1,2.0,2.0,3.0,12.0,0.21060335300000002,0.656576584,0.0722,2833.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21921,12108153,1.0,1.0,1.0,1.0,0.0,11.0,1,0,0,2.0,2.0,5.0,12.0,0.674497798,0.381708249,0.1134,451.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21926,12185410,1.0,0.0,1.0,0.0,0.0,6.0,1,1,0,2.0,2.0,3.0,18.0,0.655684191,0.407407398,0.1552,2837.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21930,12208281,1.0,1.0,1.0,0.0,1.0,7.0,1,0,0,2.0,2.0,1.0,5.0,0.23064500899999998,0.445420075,0.0619,795.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21934,12139781,1.0,0.0,0.0,1.0,0.0,12.0,1,0,0,1.0,2.0,2.0,17.0,0.711154174,0.681494735,0.0856,2790.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21961,12217870,1.0,1.0,0.0,1.0,0.0,10.0,1,0,0,2.0,1.0,5.0,15.0,0.667670919,0.788073637,0.0309,1875.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22002,12117097,1.0,0.0,0.0,1.0,2.0,6.0,1,0,0,4.0,1.0,0.0,13.0,0.7904696990000001,0.658457672,0.1412,501.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22023,12190853,1.0,1.0,1.0,1.0,1.0,13.0,1,1,1,3.0,2.0,2.0,17.0,0.397433452,0.590419325,0.1093,832.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22048,12212851,1.0,1.0,1.0,1.0,0.0,8.0,1,0,0,2.0,2.0,6.0,13.0,0.590043721,0.566031258,0.1938,1776.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22067,12171560,1.0,0.0,0.0,0.0,1.0,3.0,1,0,0,3.0,2.0,3.0,15.0,0.24073129,0.490709231,0.0874,5.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22071,12219950,1.0,1.0,0.0,1.0,1.0,2.0,1,0,0,2.0,3.0,3.0,7.0,0.234159853,0.09268489699999999,0.0619,141.0,1.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22124,12189874,1.0,0.0,0.0,1.0,0.0,9.0,1,0,0,1.0,2.0,6.0,11.0,0.31650236,0.5579409879999999,0.067,1268.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22150,12191073,1.0,0.0,0.0,1.0,2.0,6.0,1,0,0,4.0,2.0,3.0,16.0,0.793027555,0.581368322,0.1979,692.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22195,12141658,1.0,0.0,0.0,1.0,0.0,10.0,1,0,0,2.0,2.0,1.0,9.0,0.11451545699999999,0.685020427,0.0351,917.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22360,12137385,1.0,0.0,1.0,1.0,2.0,17.0,1,0,0,4.0,2.0,3.0,10.0,0.385134473,0.6638220810000001,0.1041,959.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22403,12185056,1.0,0.0,0.0,0.0,2.0,12.0,1,1,0,4.0,2.0,2.0,5.0,0.5387239420000001,0.641842251,0.0153,1443.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22431,12166701,1.0,0.0,1.0,1.0,0.0,33.0,1,0,0,2.0,1.0,6.0,16.0,0.292065831,0.734268994,0.0495,1259.0,2.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22488,12148898,1.0,1.0,0.0,1.0,0.0,7.0,1,0,1,1.0,2.0,4.0,11.0,0.7766484790000001,0.640644959,0.0742,1462.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22500,12104497,1.0,0.0,0.0,0.0,0.0,3.0,1,1,0,2.0,1.0,1.0,18.0,0.757836827,0.6845909020000001,0.0828,803.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22521,12144876,1.0,0.0,1.0,1.0,0.0,2.0,1,0,0,1.0,3.0,2.0,9.0,0.304984733,0.47322878799999996,0.0814,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22531,12126266,1.0,1.0,0.0,1.0,0.0,21.0,1,0,1,1.0,1.0,2.0,12.0,0.720097689,0.717503818,0.1845,417.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22595,12125932,1.0,1.0,0.0,1.0,2.0,7.0,1,1,1,4.0,2.0,5.0,11.0,0.39786325899999997,0.706278724,0.0454,1384.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22627,12218627,1.0,1.0,0.0,0.0,0.0,29.0,1,0,1,2.0,2.0,4.0,9.0,0.724542463,0.73584895,0.0722,3064.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22646,12159844,1.0,0.0,1.0,1.0,1.0,14.0,1,1,0,3.0,2.0,0.0,13.0,0.49830122,0.644542206,0.1196,1924.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22672,12114989,1.0,1.0,1.0,1.0,0.0,5.0,1,0,0,1.0,2.0,5.0,14.0,0.727352688,0.769339125,0.1756,710.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22709,12162277,1.0,0.0,0.0,1.0,1.0,16.0,1,0,0,2.0,3.0,2.0,7.0,0.229639537,0.093701282,0.1031,111.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22795,12117187,1.0,0.0,0.0,1.0,0.0,4.0,1,1,0,2.0,1.0,6.0,15.0,0.5480887210000001,0.747870237,0.2959,1134.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22824,12100571,1.0,0.0,0.0,1.0,0.0,5.0,1,0,0,2.0,2.0,3.0,8.0,0.7041025390000001,0.741940823,0.1072,791.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22889,12133566,1.0,0.0,1.0,1.0,2.0,6.0,1,0,0,4.0,2.0,6.0,10.0,0.296217181,0.605871234,0.0082,1550.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22955,12206643,1.0,0.0,1.0,0.0,2.0,7.0,1,0,0,4.0,2.0,2.0,16.0,0.395584767,0.7391046090000001,0.1371,2622.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
22959,12206803,1.0,0.0,1.0,0.0,0.0,2.0,1,1,0,1.0,2.0,1.0,13.0,0.250247948,0.621273806,0.0722,1507.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23114,12123288,1.0,0.0,1.0,0.0,2.0,7.0,1,0,1,4.0,2.0,3.0,11.0,0.512141501,0.6755035540000001,0.0825,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23129,12160531,1.0,1.0,0.0,1.0,0.0,13.0,1,1,0,2.0,2.0,1.0,11.0,0.6764935540000001,0.440892665,0.2227,2218.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23140,12175875,1.0,0.0,0.0,0.0,1.0,4.0,1,1,1,3.0,2.0,6.0,14.0,0.794354845,0.773683441,0.066,1082.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23194,12210923,1.0,1.0,1.0,0.0,0.0,8.0,1,0,0,2.0,2.0,5.0,17.0,0.639916979,0.692408645,0.0495,2005.0,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23196,12130488,1.0,0.0,1.0,1.0,1.0,3.0,1,1,1,3.0,2.0,4.0,15.0,0.289112001,0.302444563,0.0165,234.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23217,12100505,1.0,0.0,1.0,1.0,0.0,22.0,1,0,0,1.0,2.0,6.0,8.0,0.678498333,0.742011993,0.1309,1064.0,5.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23242,12141094,1.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1.0,2.0,1.0,14.0,0.354053196,0.7073572290000001,0.1027,1087.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23255,12134881,1.0,0.0,0.0,0.0,1.0,13.0,1,0,1,3.0,2.0,5.0,14.0,0.632745333,0.6226517579999999,0.0639,145.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23267,12198955,1.0,0.0,1.0,1.0,0.0,9.0,1,1,1,1.0,2.0,2.0,8.0,0.322718728,0.130949671,0.0093,496.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23315,12181386,1.0,0.0,0.0,1.0,0.0,11.0,1,0,0,2.0,2.0,1.0,9.0,0.44826097299999995,0.6564533029999999,0.0608,1953.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23379,12200718,1.0,0.0,0.0,0.0,0.0,10.0,1,0,0,2.0,2.0,4.0,12.0,0.311843688,0.6229753929999999,0.0412,4.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23408,12110158,1.0,0.0,1.0,1.0,2.0,7.0,1,0,0,4.0,2.0,1.0,10.0,0.37571331399999996,0.678554187,0.0278,1771.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23445,12152606,1.0,1.0,0.0,1.0,2.0,7.0,1,0,1,4.0,2.0,6.0,3.0,0.570294411,0.619502221,0.1155,411.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23626,12175132,1.0,1.0,0.0,0.0,0.0,7.0,1,1,1,2.0,1.0,0.0,16.0,0.8679730170000001,0.702097124,0.0041,2308.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23682,12149881,1.0,0.0,0.0,1.0,1.0,11.0,1,0,0,3.0,2.0,5.0,15.0,0.553329077,0.386586709,1.0,3273.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23725,12219028,1.0,1.0,1.0,1.0,0.0,9.0,1,0,0,1.0,1.0,4.0,9.0,0.295434593,0.6592637370000001,0.368,1020.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23764,12210508,1.0,0.0,1.0,0.0,1.0,3.0,1,0,0,3.0,1.0,2.0,14.0,0.306998927,0.213985013,0.1144,118.0,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
